date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:27:18	62699/-1	---M--	200	added ('OK')	text/html	etag:W/%22efd9ab2e02614657d2e843037820b983%22	https://www.transitionsfvs.org/events/2018/2/12/womens-support-group	/home/george/websites/shdh/www.transitionsfvs.org/events/2018/2/12/womens-support-group.html	(from https://www.transitionsfvs.org/events)
23:27:20	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Wed,%2019%20Oct%202022%2022:27:18%20GMT	http://static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/5a67a7bee4966bfd48ce56be/5a81b73124a69420e39c6d67/1522437882071/14183641_1488832829.1848-1.jpg?format=1500w	/home/george/websites/shdh/static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/5a67a7bee4966bfd48ce56be/5a81b73124a69420e39c6d67/1522437882071/14183641_1488832829.1848-126f7.jpg	(from https://www.transitionsfvs.org/events/2018/2/12/womens-support-group)
23:27:20	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Wed,%2019%20Oct%202022%2022:27:20%20GMT	http://static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/5a67a7bee4966bfd48ce56be/5a81b73124a69420e39c6d67/1522437882071/14183641_1488832829.1848-1.jpg?format=1500w	/home/george/websites/shdh/static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/5a67a7bee4966bfd48ce56be/5a81b73124a69420e39c6d67/1522437882071/14183641_1488832829.1848-126f7.jpg	(from https://www.transitionsfvs.org/events/2018/2/12/womens-support-group)
23:27:21	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Wed,%2019%20Oct%202022%2022:27:21%20GMT	http://static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/5a67a7bee4966bfd48ce56be/5a81b73124a69420e39c6d67/1522437882071/14183641_1488832829.1848-1.jpg?format=1500w	/home/george/websites/shdh/static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/5a67a7bee4966bfd48ce56be/5a81b73124a69420e39c6d67/1522437882071/14183641_1488832829.1848-126f7.jpg	(from https://www.transitionsfvs.org/events/2018/2/12/womens-support-group)
23:27:22	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Wed,%2019%20Oct%202022%2022:27:22%20GMT	http://static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/5a67a7bee4966bfd48ce56be/5a81b73124a69420e39c6d67/1522437882071/14183641_1488832829.1848-1.jpg?format=1500w	/home/george/websites/shdh/static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/5a67a7bee4966bfd48ce56be/5a81b73124a69420e39c6d67/1522437882071/14183641_1488832829.1848-126f7.jpg	(from https://www.transitionsfvs.org/events/2018/2/12/womens-support-group)
23:27:23	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Wed,%2019%20Oct%202022%2022:27:23%20GMT	http://static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/5a67a7bee4966bfd48ce56be/5a81b73124a69420e39c6d67/1522437882071/14183641_1488832829.1848-1.jpg?format=1500w	/home/george/websites/shdh/static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/5a67a7bee4966bfd48ce56be/5a81b73124a69420e39c6d67/1522437882071/14183641_1488832829.1848-126f7.jpg	(from https://www.transitionsfvs.org/events/2018/2/12/womens-support-group)
23:27:24	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/about	/home/george/websites/shdh/www.transitionsfvs.org/about.11f.delayed	(from https://www.transitionsfvs.org/events/2018/2/12/womens-support-group)
23:27:24	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/how-you-can-help	/home/george/websites/shdh/www.transitionsfvs.org/how-you-can-help.120.delayed	(from https://www.transitionsfvs.org/events/2018/2/12/womens-support-group)
23:27:24	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/news-events	/home/george/websites/shdh/www.transitionsfvs.org/news-events.121.delayed	(from https://www.transitionsfvs.org/events/2018/2/12/womens-support-group)
23:27:24	0/-1	---M--	404	error ('')			https://www.transitionsfvs.org/events/Adopt-a-Family	/home/george/websites/shdh/www.transitionsfvs.org/events/Adopt-a-Family.html	(from https://www.transitionsfvs.org/events/adoptafamily)
